"entry_id","incident_id","incident_type","description","location","county","severity","lat","lon","lanes","create_time","start_time","last_update","direction","vehicles_involved","lanes_status","participants","traffic_alert","additional_data","source","op_center","recorded_at"
"2599","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:46:06","2025-04-01 20:38:54","2025-04-01 20:46:09.35","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 20:47:12.429405-04"
"2602","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:47:48","2025-04-01 20:38:54","2025-04-01 20:47:50.061","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 20:48:12.446418-04"
"2605","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:47:48","2025-04-01 20:38:54","2025-04-01 20:47:50.061","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 20:49:12.441116-04"
"2608","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:47:48","2025-04-01 20:38:54","2025-04-01 20:47:50.061","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 20:50:12.59675-04"
"2611","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:50:48","2025-04-01 20:38:54","2025-04-01 20:50:51.226","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 20:52:52.800666-04"
"2614","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:50:48","2025-04-01 20:38:54","2025-04-01 20:50:51.226","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 20:56:13.914271-04"
"2617","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:59:45","2025-04-01 20:38:54","2025-04-01 20:59:49.319","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:01:04.874402-04"
"2620","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:59:45","2025-04-01 20:38:54","2025-04-01 20:59:49.319","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:02:04.814106-04"
"2623","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 21:13:14","2025-04-01 20:38:54","2025-04-01 21:13:15.25","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:30:48.640189-04"
"2626","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 21:13:14","2025-04-01 20:38:54","2025-04-01 21:13:15.25","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:31:48.539582-04"
"2629","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 21:13:14","2025-04-01 20:38:54","2025-04-01 21:13:15.25","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:32:48.538281-04"
"2632","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 21:13:14","2025-04-01 20:38:54","2025-04-01 21:13:15.25","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:33:48.538088-04"
"2635","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 21:13:14","2025-04-01 20:38:54","2025-04-01 21:13:15.25","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:34:48.572689-04"
"2638","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 21:13:14","2025-04-01 20:38:54","2025-04-01 21:13:15.25","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:35:48.602298-04"
"2641","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 21:13:14","2025-04-01 20:38:54","2025-04-01 21:13:15.25","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:36:48.572975-04"
"2644","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 21:13:14","2025-04-01 20:38:54","2025-04-01 21:13:15.25","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:37:48.582368-04"
"2647","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 21:13:14","2025-04-01 20:38:54","2025-04-01 21:13:15.25","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:38:48.607512-04"
"2650","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 21:13:14","2025-04-01 20:38:54","2025-04-01 21:13:15.25","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:39:48.597122-04"
"2653","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 21:13:14","2025-04-01 20:38:54","2025-04-01 21:13:15.25","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:40:48.617488-04"
"2656","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 21:13:14","2025-04-01 20:38:54","2025-04-01 21:13:15.25","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:43:30.649368-04"
"2659","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 21:13:14","2025-04-01 20:38:54","2025-04-01 21:13:15.25","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:44:30.711197-04"
"2662","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 21:13:14","2025-04-01 20:38:54","2025-04-01 21:13:15.25","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:45:30.619152-04"
"2665","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 21:13:14","2025-04-01 20:38:54","2025-04-01 21:13:15.25","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:46:30.67506-04"
"2668","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 21:13:14","2025-04-01 20:38:54","2025-04-01 21:13:15.25","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:47:30.623517-04"
"2671","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 21:13:14","2025-04-01 20:38:54","2025-04-01 21:13:15.25","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:48:30.686651-04"
"2674","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 21:13:14","2025-04-01 20:38:54","2025-04-01 21:13:15.25","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:49:30.68702-04"
"2677","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 21:13:14","2025-04-01 20:38:54","2025-04-01 21:13:15.25","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:50:30.653319-04"
"2680","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 21:13:14","2025-04-01 20:38:54","2025-04-01 21:13:15.25","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:51:30.669855-04"
"2683","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 21:13:14","2025-04-01 20:38:54","2025-04-01 21:13:15.25","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:52:30.920193-04"
"2687","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 21:13:14","2025-04-01 20:38:54","2025-04-01 21:13:15.25","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:53:30.677673-04"
"2690","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 21:13:14","2025-04-01 20:38:54","2025-04-01 21:13:15.25","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 21:54:30.683984-04"
